"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"30/11/2021 05:00 - 30/11/2021 05:15","BZN|NL","11268.52","11959.35"
"30/11/2021 05:15 - 30/11/2021 05:30","BZN|NL","11465.61","12054.32"
"30/11/2021 05:30 - 30/11/2021 05:45","BZN|NL","11665.97","12201.62"
"30/11/2021 05:45 - 30/11/2021 06:00","BZN|NL","11903.33","12391.65"
"30/11/2021 06:00 - 30/11/2021 06:15","BZN|NL","12326.91","12652.43"
"30/11/2021 06:15 - 30/11/2021 06:30","BZN|NL","12709.09","13023.60"
"30/11/2021 06:30 - 30/11/2021 06:45","BZN|NL","12935.43","13321.91"
"30/11/2021 06:45 - 30/11/2021 07:00","BZN|NL","13192.29","13547.96"
"30/11/2021 07:00 - 30/11/2021 07:15","BZN|NL","13730.55","13814.82"
"30/11/2021 07:15 - 30/11/2021 07:30","BZN|NL","14124.73","14266.55"
"30/11/2021 07:30 - 30/11/2021 07:45","BZN|NL","14574.67","14721.46"
"30/11/2021 07:45 - 30/11/2021 08:00","BZN|NL","14938.17","15090.16"
"30/11/2021 08:00 - 30/11/2021 08:15","BZN|NL","15278.65","15378.61"
"30/11/2021 08:15 - 30/11/2021 08:30","BZN|NL","15415.83","15575.56"
"30/11/2021 08:30 - 30/11/2021 08:45","BZN|NL","15566.46","15699.40"
"30/11/2021 08:45 - 30/11/2021 09:00","BZN|NL","15780.01","15799.76"
"30/11/2021 09:00 - 30/11/2021 09:15","BZN|NL","15974.22","15830.60"
"30/11/2021 09:15 - 30/11/2021 09:30","BZN|NL","16009.84","15770.06"
"30/11/2021 09:30 - 30/11/2021 09:45","BZN|NL","16020.03","15671.54"
"30/11/2021 09:45 - 30/11/2021 10:00","BZN|NL","16028.01","15618.50"
"30/11/2021 10:00 - 30/11/2021 10:15","BZN|NL","15992.42","15532.27"
"30/11/2021 10:15 - 30/11/2021 10:30","BZN|NL","15956.22","15420.91"
"30/11/2021 10:30 - 30/11/2021 10:45","BZN|NL","15913.28","15316.91"
"30/11/2021 10:45 - 30/11/2021 11:00","BZN|NL","15871.78","15215.64"
"30/11/2021 11:00 - 30/11/2021 11:15","BZN|NL","15824.24","15114.75"
"30/11/2021 11:15 - 30/11/2021 11:30","BZN|NL","15823.51","15036.90"
"30/11/2021 11:30 - 30/11/2021 11:45","BZN|NL","15818.31","14969.17"
"30/11/2021 11:45 - 30/11/2021 12:00","BZN|NL","15877.18","14982.55"
"30/11/2021 12:00 - 30/11/2021 12:15","BZN|NL","15890.55","15052.89"
"30/11/2021 12:15 - 30/11/2021 12:30","BZN|NL","15870.77","15006.54"
"30/11/2021 12:30 - 30/11/2021 12:45","BZN|NL","15686.39","14951.57"
"30/11/2021 12:45 - 30/11/2021 13:00","BZN|NL","15663.37","14901.87"
"30/11/2021 13:00 - 30/11/2021 13:15","BZN|NL","15757.27","14926.56"
"30/11/2021 13:15 - 30/11/2021 13:30","BZN|NL","15818.77","15013.92"
"30/11/2021 13:30 - 30/11/2021 13:45","BZN|NL","15842.87","15101.64"
"30/11/2021 13:45 - 30/11/2021 14:00","BZN|NL","15801.81","15192.61"
"30/11/2021 14:00 - 30/11/2021 14:15","BZN|NL","15712.53","15272.80"
"30/11/2021 14:15 - 30/11/2021 14:30","BZN|NL","15686.38","15295.71"
"30/11/2021 14:30 - 30/11/2021 14:45","BZN|NL","15734.19","15401.85"
"30/11/2021 14:45 - 30/11/2021 15:00","BZN|NL","15719.63","15649.47"
"30/11/2021 15:00 - 30/11/2021 15:15","BZN|NL","15668.31","15823.67"
"30/11/2021 15:15 - 30/11/2021 15:30","BZN|NL","15732.23","15942.73"
"30/11/2021 15:30 - 30/11/2021 15:45","BZN|NL","15789.20","16150.92"
"30/11/2021 15:45 - 30/11/2021 16:00","BZN|NL","15807.26","16330.93"
"30/11/2021 16:00 - 30/11/2021 16:15","BZN|NL","15774.36","16327.59"
"30/11/2021 16:15 - 30/11/2021 16:30","BZN|NL","15898.73","16261.93"
"30/11/2021 16:30 - 30/11/2021 16:45","BZN|NL","16135.79","16414.99"
"30/11/2021 16:45 - 30/11/2021 17:00","BZN|NL","16413.76","16521.71"
"30/11/2021 17:00 - 30/11/2021 17:15","BZN|NL","16433.11","16639.82"
"30/11/2021 17:15 - 30/11/2021 17:30","BZN|NL","16598.91","16739.36"
"30/11/2021 17:30 - 30/11/2021 17:45","BZN|NL","16649.39","16898.42"
"30/11/2021 17:45 - 30/11/2021 18:00","BZN|NL","16586.63","16904.19"
"30/11/2021 18:00 - 30/11/2021 18:15","BZN|NL","16198.53","16729.03"
"30/11/2021 18:15 - 30/11/2021 18:30","BZN|NL","15944.35","16390.98"
"30/11/2021 18:30 - 30/11/2021 18:45","BZN|NL","15698.77","16166.71"
"30/11/2021 18:45 - 30/11/2021 19:00","BZN|NL","15553.07","16088.17"
"30/11/2021 19:00 - 30/11/2021 19:15","BZN|NL","15369.41","15992.65"
"30/11/2021 19:15 - 30/11/2021 19:30","BZN|NL","15175.15","15838.23"
"30/11/2021 19:30 - 30/11/2021 19:45","BZN|NL","14961.72","15665.15"
"30/11/2021 19:45 - 30/11/2021 20:00","BZN|NL","14833.71","15528.53"
"30/11/2021 20:00 - 30/11/2021 20:15","BZN|NL","14633.16","15434.59"
"30/11/2021 20:15 - 30/11/2021 20:30","BZN|NL","14459.87","15301.43"
"30/11/2021 20:30 - 30/11/2021 20:45","BZN|NL","14250.81","15147.91"
"30/11/2021 20:45 - 30/11/2021 21:00","BZN|NL","14036.29","14990.14"
"30/11/2021 21:00 - 30/11/2021 21:15","BZN|NL","13808.26","14852.74"
"30/11/2021 21:15 - 30/11/2021 21:30","BZN|NL","13632.90","14734.75"
"30/11/2021 21:30 - 30/11/2021 21:45","BZN|NL","13413.53","14609.53"
"30/11/2021 21:45 - 30/11/2021 22:00","BZN|NL","13213.97","14424.26"
"30/11/2021 22:00 - 30/11/2021 22:15","BZN|NL","12991.96","14252.09"
"30/11/2021 22:15 - 30/11/2021 22:30","BZN|NL","12782.87","14112.98"
"30/11/2021 22:30 - 30/11/2021 22:45","BZN|NL","12599.49","13939.54"
"30/11/2021 22:45 - 30/11/2021 23:00","BZN|NL","12365.31","13746.01"
"30/11/2021 23:00 - 30/11/2021 23:15","BZN|NL","12240.63","13638.11"
"30/11/2021 23:15 - 30/11/2021 23:30","BZN|NL","12030.60","13556.55"
"30/11/2021 23:30 - 30/11/2021 23:45","BZN|NL","11877.77","13412.15"
"30/11/2021 23:45 - 01/12/2021 00:00","BZN|NL","11673.13","13202.76"
"01/12/2021 00:00 - 01/12/2021 00:15","BZN|NL","11572.23","12666.57"
"01/12/2021 00:15 - 01/12/2021 00:30","BZN|NL","11391.09","12558.40"
"01/12/2021 00:30 - 01/12/2021 00:45","BZN|NL","11225.48","12428.35"
"01/12/2021 00:45 - 01/12/2021 01:00","BZN|NL","11147.69","12270.33"
"01/12/2021 01:00 - 01/12/2021 01:15","BZN|NL","11049.43","12155.53"
"01/12/2021 01:15 - 01/12/2021 01:30","BZN|NL","10955.12","12094.09"
"01/12/2021 01:30 - 01/12/2021 01:45","BZN|NL","10857.70","12052.29"
"01/12/2021 01:45 - 01/12/2021 02:00","BZN|NL","10831.12","11978.58"
"01/12/2021 02:00 - 01/12/2021 02:15","BZN|NL","10824.61","11898.29"
"01/12/2021 02:15 - 01/12/2021 02:30","BZN|NL","10736.96","11854.09"
"01/12/2021 02:30 - 01/12/2021 02:45","BZN|NL","10722.89","11814.41"
"01/12/2021 02:45 - 01/12/2021 03:00","BZN|NL","10715.70","11764.56"
"01/12/2021 03:00 - 01/12/2021 03:15","BZN|NL","10639.72","11729.47"
"01/12/2021 03:15 - 01/12/2021 03:30","BZN|NL","10666.01","11724.77"
"01/12/2021 03:30 - 01/12/2021 03:45","BZN|NL","10624.95","11725.86"
"01/12/2021 03:45 - 01/12/2021 04:00","BZN|NL","10648.28","11690.73"
"01/12/2021 04:00 - 01/12/2021 04:15","BZN|NL","10689.85","11708.94"
"01/12/2021 04:15 - 01/12/2021 04:30","BZN|NL","10724.09","11717.30"
"01/12/2021 04:30 - 01/12/2021 04:45","BZN|NL","10770.38","11743.60"
"01/12/2021 04:45 - 01/12/2021 05:00","BZN|NL","10850.66","11781.70"
"01/12/2021 05:00 - 01/12/2021 05:15","BZN|NL","11015.96","11834.86"
"01/12/2021 05:15 - 01/12/2021 05:30","BZN|NL","11127.07","11966.48"
"01/12/2021 05:30 - 01/12/2021 05:45","BZN|NL","11321.53","12105.50"
"01/12/2021 05:45 - 01/12/2021 06:00","BZN|NL","11510.32","12288.54"
"01/12/2021 06:00 - 01/12/2021 06:15","BZN|NL","11931.91","12578.88"
"01/12/2021 06:15 - 01/12/2021 06:30","BZN|NL","12277.97","12863.74"
"01/12/2021 06:30 - 01/12/2021 06:45","BZN|NL","12589.05","13175.57"
"01/12/2021 06:45 - 01/12/2021 07:00","BZN|NL","12893.48","13528.29"
"01/12/2021 07:00 - 01/12/2021 07:15","BZN|NL","13446.56","13895.09"
"01/12/2021 07:15 - 01/12/2021 07:30","BZN|NL","13918.13","14298.65"
"01/12/2021 07:30 - 01/12/2021 07:45","BZN|NL","14382.00","14755.34"
"01/12/2021 07:45 - 01/12/2021 08:00","BZN|NL","14737.37","15117.39"
"01/12/2021 08:00 - 01/12/2021 08:15","BZN|NL","15005.56","15388.61"
"01/12/2021 08:15 - 01/12/2021 08:30","BZN|NL","15111.71","15579.13"
"01/12/2021 08:30 - 01/12/2021 08:45","BZN|NL","15261.57","15708.26"
"01/12/2021 08:45 - 01/12/2021 09:00","BZN|NL","15398.11","15842.33"
"01/12/2021 09:00 - 01/12/2021 09:15","BZN|NL","15496.30","15925.38"
"01/12/2021 09:15 - 01/12/2021 09:30","BZN|NL","15582.05","15884.13"
"01/12/2021 09:30 - 01/12/2021 09:45","BZN|NL","15575.43","15794.91"
"01/12/2021 09:45 - 01/12/2021 10:00","BZN|NL","15560.37","15737.13"
"01/12/2021 10:00 - 01/12/2021 10:15","BZN|NL","15477.93","15717.93"
"01/12/2021 10:15 - 01/12/2021 10:30","BZN|NL","15455.45","15685.37"
"01/12/2021 10:30 - 01/12/2021 10:45","BZN|NL","15493.87","15629.50"
"01/12/2021 10:45 - 01/12/2021 11:00","BZN|NL","15410.93","15509.32"
"01/12/2021 11:00 - 01/12/2021 11:15","BZN|NL","15216.40","15424.59"
"01/12/2021 11:15 - 01/12/2021 11:30","BZN|NL","15118.23","15314.03"
"01/12/2021 11:30 - 01/12/2021 11:45","BZN|NL","15093.69","15173.25"
"01/12/2021 11:45 - 01/12/2021 12:00","BZN|NL","15147.75","15140.92"
"01/12/2021 12:00 - 01/12/2021 12:15","BZN|NL","15117.28","15093.10"
"01/12/2021 12:15 - 01/12/2021 12:30","BZN|NL","15183.33","14967.47"
"01/12/2021 12:30 - 01/12/2021 12:45","BZN|NL","15202.38","15076.11"
"01/12/2021 12:45 - 01/12/2021 13:00","BZN|NL","15232.10","15240.27"
"01/12/2021 13:00 - 01/12/2021 13:15","BZN|NL","15337.51","14748.83"
"01/12/2021 13:15 - 01/12/2021 13:30","BZN|NL","15350.91","14760.18"
"01/12/2021 13:30 - 01/12/2021 13:45","BZN|NL","15388.89","14827.27"
"01/12/2021 13:45 - 01/12/2021 14:00","BZN|NL","15417.05","14901.39"
"01/12/2021 14:00 - 01/12/2021 14:15","BZN|NL","15438.61","14931.57"
"01/12/2021 14:15 - 01/12/2021 14:30","BZN|NL","15498.85","15022.43"
"01/12/2021 14:30 - 01/12/2021 14:45","BZN|NL","15528.72","15080.54"
"01/12/2021 14:45 - 01/12/2021 15:00","BZN|NL","15570.91","15168.08"
"01/12/2021 15:00 - 01/12/2021 15:15","BZN|NL","15535.43","15270.36"
"01/12/2021 15:15 - 01/12/2021 15:30","BZN|NL","15600.83","15960.05"
"01/12/2021 15:30 - 01/12/2021 15:45","BZN|NL","15692.37","15686.27"
"01/12/2021 15:45 - 01/12/2021 16:00","BZN|NL","15773.66","15635.06"
"01/12/2021 16:00 - 01/12/2021 16:15","BZN|NL","15766.45","15738.77"
"01/12/2021 16:15 - 01/12/2021 16:30","BZN|NL","15870.92","15900.94"
"01/12/2021 16:30 - 01/12/2021 16:45","BZN|NL","16057.69","16113.27"
"01/12/2021 16:45 - 01/12/2021 17:00","BZN|NL","16442.55","16307.78"
"01/12/2021 17:00 - 01/12/2021 17:15","BZN|NL","16541.29","16496.41"
"01/12/2021 17:15 - 01/12/2021 17:30","BZN|NL","16702.21","16673.34"
"01/12/2021 17:30 - 01/12/2021 17:45","BZN|NL","16718.92","16787.08"
"01/12/2021 17:45 - 01/12/2021 18:00","BZN|NL","16655.27","16724.97"
"01/12/2021 18:00 - 01/12/2021 18:15","BZN|NL","16322.19","16498.31"
"01/12/2021 18:15 - 01/12/2021 18:30","BZN|NL","16117.93","16218.27"
"01/12/2021 18:30 - 01/12/2021 18:45","BZN|NL","15962.51","16024.09"
"01/12/2021 18:45 - 01/12/2021 19:00","BZN|NL","15850.87","15947.69"
"01/12/2021 19:00 - 01/12/2021 19:15","BZN|NL","15636.51","15853.68"
"01/12/2021 19:15 - 01/12/2021 19:30","BZN|NL","15466.96","15753.77"
"01/12/2021 19:30 - 01/12/2021 19:45","BZN|NL","15345.38","15610.78"
"01/12/2021 19:45 - 01/12/2021 20:00","BZN|NL","15234.96","15514.43"
"01/12/2021 20:00 - 01/12/2021 20:15","BZN|NL","15016.49","15339.97"
"01/12/2021 20:15 - 01/12/2021 20:30","BZN|NL","14855.63","15131.60"
"01/12/2021 20:30 - 01/12/2021 20:45","BZN|NL","14656.56","14909.18"
"01/12/2021 20:45 - 01/12/2021 21:00","BZN|NL","14481.45","14681.94"
"01/12/2021 21:00 - 01/12/2021 21:15","BZN|NL","14230.87","14471.78"
"01/12/2021 21:15 - 01/12/2021 21:30","BZN|NL","14011.96","14300.11"
"01/12/2021 21:30 - 01/12/2021 21:45","BZN|NL","13836.41","14167.61"
"01/12/2021 21:45 - 01/12/2021 22:00","BZN|NL","13633.24","13966.23"
"01/12/2021 22:00 - 01/12/2021 22:15","BZN|NL","13331.09","13780.93"
"01/12/2021 22:15 - 01/12/2021 22:30","BZN|NL","13168.99","13658.74"
"01/12/2021 22:30 - 01/12/2021 22:45","BZN|NL","12975.88","13508.65"
"01/12/2021 22:45 - 01/12/2021 23:00","BZN|NL","12755.16","13296.80"
"01/12/2021 23:00 - 01/12/2021 23:15","BZN|NL","12689.00","13141.65"
"01/12/2021 23:15 - 01/12/2021 23:30","BZN|NL","12581.25","12996.32"
"01/12/2021 23:30 - 01/12/2021 23:45","BZN|NL","12345.95","12796.97"
"01/12/2021 23:45 - 02/12/2021 00:00","BZN|NL","12194.10","12585.86"
"02/12/2021 00:00 - 02/12/2021 00:15","BZN|NL","12116.65","12419.16"
"02/12/2021 00:15 - 02/12/2021 00:30","BZN|NL","12083.20","12317.53"
"02/12/2021 00:30 - 02/12/2021 00:45","BZN|NL","11922.94","12206.90"
"02/12/2021 00:45 - 02/12/2021 01:00","BZN|NL","11859.38","12060.19"
"02/12/2021 01:00 - 02/12/2021 01:15","BZN|NL","11637.24","11953.06"
"02/12/2021 01:15 - 02/12/2021 01:30","BZN|NL","11495.65","11880.51"
"02/12/2021 01:30 - 02/12/2021 01:45","BZN|NL","11405.71","11777.44"
"02/12/2021 01:45 - 02/12/2021 02:00","BZN|NL","11293.75","11686.16"
"02/12/2021 02:00 - 02/12/2021 02:15","BZN|NL","11242.71","11640.98"
"02/12/2021 02:15 - 02/12/2021 02:30","BZN|NL","11129.55","11634.53"
"02/12/2021 02:30 - 02/12/2021 02:45","BZN|NL","11097.33","11607.53"
"02/12/2021 02:45 - 02/12/2021 03:00","BZN|NL","11132.11","11543.68"
"02/12/2021 03:00 - 02/12/2021 03:15","BZN|NL","11196.63","11520.89"
"02/12/2021 03:15 - 02/12/2021 03:30","BZN|NL","11103.04","11498.66"
"02/12/2021 03:30 - 02/12/2021 03:45","BZN|NL","10967.23","11500.00"
"02/12/2021 03:45 - 02/12/2021 04:00","BZN|NL","10931.10","11496.88"
"02/12/2021 04:00 - 02/12/2021 04:15","BZN|NL","10916.35","11505.94"
"02/12/2021 04:15 - 02/12/2021 04:30","BZN|NL","11010.63","11567.83"
"02/12/2021 04:30 - 02/12/2021 04:45","BZN|NL","11168.97","11610.40"
"02/12/2021 04:45 - 02/12/2021 05:00","BZN|NL","11237.38","11649.59"
"02/12/2021 05:00 - 02/12/2021 05:15","BZN|NL","11452.56","11736.36"
"02/12/2021 05:15 - 02/12/2021 05:30","BZN|NL","11670.33","11862.93"
"02/12/2021 05:30 - 02/12/2021 05:45","BZN|NL","11898.99","12015.93"
"02/12/2021 05:45 - 02/12/2021 06:00","BZN|NL","11967.27","12164.58"
"02/12/2021 06:00 - 02/12/2021 06:15","BZN|NL","12282.95","12391.99"
"02/12/2021 06:15 - 02/12/2021 06:30","BZN|NL","12673.13","12757.50"
"02/12/2021 06:30 - 02/12/2021 06:45","BZN|NL","13109.54","13111.60"
"02/12/2021 06:45 - 02/12/2021 07:00","BZN|NL","13479.49","13472.67"
"02/12/2021 07:00 - 02/12/2021 07:15","BZN|NL","14028.88","13883.14"
"02/12/2021 07:15 - 02/12/2021 07:30","BZN|NL","14571.82","14337.60"
"02/12/2021 07:30 - 02/12/2021 07:45","BZN|NL","15066.17","14771.61"
"02/12/2021 07:45 - 02/12/2021 08:00","BZN|NL","15361.78","15115.83"
"02/12/2021 08:00 - 02/12/2021 08:15","BZN|NL","15640.75","15344.92"
"02/12/2021 08:15 - 02/12/2021 08:30","BZN|NL","15770.51","15496.36"
"02/12/2021 08:30 - 02/12/2021 08:45","BZN|NL","16009.09","15605.40"
"02/12/2021 08:45 - 02/12/2021 09:00","BZN|NL","16245.65","15725.97"
"02/12/2021 09:00 - 02/12/2021 09:15","BZN|NL","16384.37","15771.74"
"02/12/2021 09:15 - 02/12/2021 09:30","BZN|NL","16366.48","15679.47"
"02/12/2021 09:30 - 02/12/2021 09:45","BZN|NL","16190.67","15524.18"
"02/12/2021 09:45 - 02/12/2021 10:00","BZN|NL","16073.89","15387.13"
"02/12/2021 10:00 - 02/12/2021 10:15","BZN|NL","15858.20","15307.87"
"02/12/2021 10:15 - 02/12/2021 10:30","BZN|NL","15781.06","15324.86"
"02/12/2021 10:30 - 02/12/2021 10:45","BZN|NL","15602.27","15236.19"
"02/12/2021 10:45 - 02/12/2021 11:00","BZN|NL","15387.21","15108.26"
"02/12/2021 11:00 - 02/12/2021 11:15","BZN|NL","15289.98","14956.34"
"02/12/2021 11:15 - 02/12/2021 11:30","BZN|NL","15154.20","14804.06"
"02/12/2021 11:30 - 02/12/2021 11:45","BZN|NL","15096.39","14723.33"
"02/12/2021 11:45 - 02/12/2021 12:00","BZN|NL","15060.55","14661.80"
"02/12/2021 12:00 - 02/12/2021 12:15","BZN|NL","15093.71","14620.01"
"02/12/2021 12:15 - 02/12/2021 12:30","BZN|NL","15087.56","14530.84"
"02/12/2021 12:30 - 02/12/2021 12:45","BZN|NL","14961.79","14439.05"
"02/12/2021 12:45 - 02/12/2021 13:00","BZN|NL","14958.66","14392.73"
"02/12/2021 13:00 - 02/12/2021 13:15","BZN|NL","14918.85","14412.66"
"02/12/2021 13:15 - 02/12/2021 13:30","BZN|NL","14861.08","14443.23"
"02/12/2021 13:30 - 02/12/2021 13:45","BZN|NL","14779.67","14546.00"
"02/12/2021 13:45 - 02/12/2021 14:00","BZN|NL","14732.79","14630.08"
"02/12/2021 14:00 - 02/12/2021 14:15","BZN|NL","14732.71","14709.25"
"02/12/2021 14:15 - 02/12/2021 14:30","BZN|NL","14806.77","14827.49"
"02/12/2021 14:30 - 02/12/2021 14:45","BZN|NL","14947.65","14971.81"
"02/12/2021 14:45 - 02/12/2021 15:00","BZN|NL","15208.36","15109.25"
"02/12/2021 15:00 - 02/12/2021 15:15","BZN|NL","15336.51","15225.96"
"02/12/2021 15:15 - 02/12/2021 15:30","BZN|NL","15547.55","15366.21"
"02/12/2021 15:30 - 02/12/2021 15:45","BZN|NL","15733.88","15542.67"
"02/12/2021 15:45 - 02/12/2021 16:00","BZN|NL","15927.98","15671.65"
"02/12/2021 16:00 - 02/12/2021 16:15","BZN|NL","16031.91","15657.32"
"02/12/2021 16:15 - 02/12/2021 16:30","BZN|NL","16235.20","15615.74"
"02/12/2021 16:30 - 02/12/2021 16:45","BZN|NL","16508.66","15769.36"
"02/12/2021 16:45 - 02/12/2021 17:00","BZN|NL","16884.99","15963.92"
"02/12/2021 17:00 - 02/12/2021 17:15","BZN|NL","16952.02","16162.05"
"02/12/2021 17:15 - 02/12/2021 17:30","BZN|NL","17133.09","16360.53"
"02/12/2021 17:30 - 02/12/2021 17:45","BZN|NL","17150.79","16484.36"
"02/12/2021 17:45 - 02/12/2021 18:00","BZN|NL","17044.81","16504.35"
"02/12/2021 18:00 - 02/12/2021 18:15","BZN|NL","16717.47","16339.17"
"02/12/2021 18:15 - 02/12/2021 18:30","BZN|NL","16454.44","16077.12"
"02/12/2021 18:30 - 02/12/2021 18:45","BZN|NL","16324.16","15915.02"
"02/12/2021 18:45 - 02/12/2021 19:00","BZN|NL","16272.79","15810.60"
"02/12/2021 19:00 - 02/12/2021 19:15","BZN|NL","16184.57","15705.08"
"02/12/2021 19:15 - 02/12/2021 19:30","BZN|NL","16035.59","15612.34"
"02/12/2021 19:30 - 02/12/2021 19:45","BZN|NL","15957.30","15492.99"
"02/12/2021 19:45 - 02/12/2021 20:00","BZN|NL","15833.49","15333.39"
"02/12/2021 20:00 - 02/12/2021 20:15","BZN|NL","15636.66","15150.94"
"02/12/2021 20:15 - 02/12/2021 20:30","BZN|NL","15357.64","14942.42"
"02/12/2021 20:30 - 02/12/2021 20:45","BZN|NL","15152.49","14756.48"
"02/12/2021 20:45 - 02/12/2021 21:00","BZN|NL","14878.47","14560.80"
"02/12/2021 21:00 - 02/12/2021 21:15","BZN|NL","14592.44","14383.85"
"02/12/2021 21:15 - 02/12/2021 21:30","BZN|NL","14397.41","14214.64"
"02/12/2021 21:30 - 02/12/2021 21:45","BZN|NL","14177.99","14060.87"
"02/12/2021 21:45 - 02/12/2021 22:00","BZN|NL","13898.73","13888.45"
"02/12/2021 22:00 - 02/12/2021 22:15","BZN|NL","13655.01","13688.87"
"02/12/2021 22:15 - 02/12/2021 22:30","BZN|NL","13497.83","13491.35"
"02/12/2021 22:30 - 02/12/2021 22:45","BZN|NL","13267.48","13280.52"
"02/12/2021 22:45 - 02/12/2021 23:00","BZN|NL","13111.43","13066.50"
"02/12/2021 23:00 - 02/12/2021 23:15","BZN|NL","13017.04","12923.37"
"02/12/2021 23:15 - 02/12/2021 23:30","BZN|NL","12788.31","12807.40"
"02/12/2021 23:30 - 02/12/2021 23:45","BZN|NL","12560.46","12622.70"
"02/12/2021 23:45 - 03/12/2021 00:00","BZN|NL","12348.04","12422.16"
"03/12/2021 00:00 - 03/12/2021 00:15","BZN|NL","12188.51","12326.76"
"03/12/2021 00:15 - 03/12/2021 00:30","BZN|NL","11954.75","12278.00"
"03/12/2021 00:30 - 03/12/2021 00:45","BZN|NL","11788.35","12217.56"
"03/12/2021 00:45 - 03/12/2021 01:00","BZN|NL","11655.26","12093.02"
"03/12/2021 01:00 - 03/12/2021 01:15","BZN|NL","11570.55","11958.80"
"03/12/2021 01:15 - 03/12/2021 01:30","BZN|NL","11514.19","11873.99"
"03/12/2021 01:30 - 03/12/2021 01:45","BZN|NL","11420.87","11789.91"
"03/12/2021 01:45 - 03/12/2021 02:00","BZN|NL","11334.92","11687.53"
"03/12/2021 02:00 - 03/12/2021 02:15","BZN|NL","11335.29","11647.36"
"03/12/2021 02:15 - 03/12/2021 02:30","BZN|NL","11364.11","11599.35"
"03/12/2021 02:30 - 03/12/2021 02:45","BZN|NL","11353.55","11562.44"
"03/12/2021 02:45 - 03/12/2021 03:00","BZN|NL","11291.37","11541.70"
"03/12/2021 03:00 - 03/12/2021 03:15","BZN|NL","11337.65","11491.51"
"03/12/2021 03:15 - 03/12/2021 03:30","BZN|NL","11290.71","11486.54"
"03/12/2021 03:30 - 03/12/2021 03:45","BZN|NL","11300.67","11453.90"
"03/12/2021 03:45 - 03/12/2021 04:00","BZN|NL","11316.52","11428.41"
"03/12/2021 04:00 - 03/12/2021 04:15","BZN|NL","11286.40","11426.42"
"03/12/2021 04:15 - 03/12/2021 04:30","BZN|NL","11349.76","11480.82"
"03/12/2021 04:30 - 03/12/2021 04:45","BZN|NL","11442.66","11488.39"
"03/12/2021 04:45 - 03/12/2021 05:00","BZN|NL","11500.06","11524.10"
"03/12/2021 05:00 - 03/12/2021 05:15","BZN|NL","11636.18","11595.93"
"03/12/2021 05:15 - 03/12/2021 05:30","BZN|NL","11777.99","11739.57"
"03/12/2021 05:30 - 03/12/2021 05:45","BZN|NL","11958.70","11865.10"
"03/12/2021 05:45 - 03/12/2021 06:00","BZN|NL","12108.51","12007.15"
"03/12/2021 06:00 - 03/12/2021 06:15","BZN|NL","12538.55","12270.69"
"03/12/2021 06:15 - 03/12/2021 06:30","BZN|NL","12838.00","12567.58"
"03/12/2021 06:30 - 03/12/2021 06:45","BZN|NL","13200.91","12840.11"
"03/12/2021 06:45 - 03/12/2021 07:00","BZN|NL","13525.65","13172.30"
"03/12/2021 07:00 - 03/12/2021 07:15","BZN|NL","13906.79","13546.47"
"03/12/2021 07:15 - 03/12/2021 07:30","BZN|NL","14330.99","14010.06"
"03/12/2021 07:30 - 03/12/2021 07:45","BZN|NL","14634.12","14455.48"
"03/12/2021 07:45 - 03/12/2021 08:00","BZN|NL","15050.22","14777.84"
"03/12/2021 08:00 - 03/12/2021 08:15","BZN|NL","15374.55","15041.50"
"03/12/2021 08:15 - 03/12/2021 08:30","BZN|NL","15516.76","15223.25"
"03/12/2021 08:30 - 03/12/2021 08:45","BZN|NL","15772.88","15328.52"
"03/12/2021 08:45 - 03/12/2021 09:00","BZN|NL","15995.22","15390.95"
"03/12/2021 09:00 - 03/12/2021 09:15","BZN|NL","16137.70","15398.61"
"03/12/2021 09:15 - 03/12/2021 09:30","BZN|NL","16217.65","15331.94"
"03/12/2021 09:30 - 03/12/2021 09:45","BZN|NL","16163.40","15204.46"
"03/12/2021 09:45 - 03/12/2021 10:00","BZN|NL","16129.63","15072.20"
"03/12/2021 10:00 - 03/12/2021 10:15","BZN|NL","16155.28","14944.87"
"03/12/2021 10:15 - 03/12/2021 10:30","BZN|NL","16149.07","14808.06"
"03/12/2021 10:30 - 03/12/2021 10:45","BZN|NL","16115.29","14651.61"
"03/12/2021 10:45 - 03/12/2021 11:00","BZN|NL","16105.57","14518.86"
"03/12/2021 11:00 - 03/12/2021 11:15","BZN|NL","16111.41","14483.12"
"03/12/2021 11:15 - 03/12/2021 11:30","BZN|NL","16117.52","14399.70"
"03/12/2021 11:30 - 03/12/2021 11:45","BZN|NL","16118.63","14095.31"
"03/12/2021 11:45 - 03/12/2021 12:00","BZN|NL","16179.96","14023.35"
"03/12/2021 12:00 - 03/12/2021 12:15","BZN|NL","16195.54","13994.28"
"03/12/2021 12:15 - 03/12/2021 12:30","BZN|NL","16124.18","13976.89"
"03/12/2021 12:30 - 03/12/2021 12:45","BZN|NL","16031.39","13990.98"
"03/12/2021 12:45 - 03/12/2021 13:00","BZN|NL","16028.35","14101.13"
"03/12/2021 13:00 - 03/12/2021 13:15","BZN|NL","16032.87","14236.99"
"03/12/2021 13:15 - 03/12/2021 13:30","BZN|NL","16004.39","14414.71"
"03/12/2021 13:30 - 03/12/2021 13:45","BZN|NL","16072.86","14564.50"
"03/12/2021 13:45 - 03/12/2021 14:00","BZN|NL","16149.92","14646.40"
